"branch_id","society_name","approved_amount"
136,"הפועל יוקנעם",72471.97217619255
138,"הפועל יפו הצופים",46143.47375863329
121,"הפועל יפו התעמלות",0
136,"הפועל יפיע",46828.04356000134
138,"הפועל יפיע",229733.4994166498
135,"הפועל יקנעם",331200.5196701363
138,"הפועל יקנעם",49193.468825835065
105,"הפועל ירושלים",0
130,"הפועל ירושלים",31360.56532756182
136,"הפועל ירושלים",822835.6225543092
137,"הפועל ירושלים",24580.636701876007
176,"הפועל ירושלים",257756.6482899471
138,"הפועל ירושלים עזרא",537381.0583835442
164,"הפועל כ""ס",20153.080916853745
121,"הפועל כאוכב",0
136,"הפועל כאוכב",405843.0441866783
138,"הפועל כאוכב",324676.8942505115
139,"הפועל כאוכב",42405.049448867874
167,"הפועל כאוכב קראטה",0
138,"הפועל כפר יאסיף",0
136,"הפועל כפר כנא",0
138,"הפועל כפר מנדא",0
121,"הפועל כפר סבא",0
130,"הפועל כפר סבא",0
136,"הפועל כפר סבא",189542.0810761959
139,"הפועל כפר סבא",331348.34472129255
176,"הפועל כפר סבא ב. ב.",27281.644569182125
210,"הפועל כפר סבא חופים",0
138,"הפועל כפר סבא שלום",498231.4522680576
104,"הפועל כפר סילבר",0
138,"הפועל כפר קאסם",125443.34550587944
136,"הפועל כפר קאסם שועאע",46828.04356000133
138,"הפועל כפר קמא",38739.85670034512
176,"הפועל כפר קרע",0
136,"הפועל כפר שלם",164455.6291690523
138,"הפועל ל.ח. חוף השרון",100502.25681118105
176,"הפועל לב הגליל סחנין",0
121,"הפועל לב השרון",6841.676364702614
136,"הפועל לב השרון",114282.72535476516
138,"הפועל לב ירושלים",327628.5023800616
138,"הפועל להבים",23278.349448385154
116,"הפועל לוד",13946.608746835855
130,"הפועל לוד",40533.88985232465
138,"הפועל לוד",57359.58465092369
138,"הפועל לכיש",58491.0344339179
176,"הפועל מ.א משגב",73912.7295079432
121,"הפועל מ.א. משגב",15985.484371041648
138,"הפועל מ.בתיה רפנאל",148219.92157224106
121,"הפועל מ.ק. פרדסיה",0
130,"הפועל מבואות חרמון",0
138,"הפועל מג'דל כרום",205628.69969199062
136,"הפועל מגדל העמק",94771.04053809795
138,"הפועל מגידו",71970.0448921967
149,"הפועל מועדון אלופי הג'ודו הרצל",52715.76327599147
136,"הפועל מועדון כדורגל עירוני סנדלה גלבוע",0
136,"הפועל מועדון כדורגל עירוני צפת",37629.67786071536
136,"הפועל מועדון ספורט חבל מודיעין",66897.2050857162
136,"הפועל מועצה אזורית משגב",32612.387479286648
100,"הפועל מופת בת-ים",15333.326164155107
130,"הפועל מזכרת בתיה",0
164,"הפועל מחוז תל-אביב/קלעי העיר",0
136,"הפועל מחנה יהודה",122644.87599047969
138,"הפועל מטאור אשדוד/מבועים",143989.28325321924
121,"הפועל מטה אשר",11298.011510360262
136,"הפועל מטה אשר",323893.9679566759
138,"הפועל מטה אשר",183122.68770417102
139,"הפועל מטה אשר",210140.57837994525
136,"הפועל מטה יהודה",8362.150635714524
138,"הפועל מטה יהודה",93615.17117556414
138,"הפועל מנשה",154713.45945725127
136,"הפועל מעגן מיכאל",64109.82154047802
138,"הפועל מעגן מיכאל",93467.59076908663
136,"הפועל מעיליא",0
104,"הפועל מעלות אדרנלין",0
138,"הפועל מעלות תרשיחא",41568.48115783063
136,"הפועל מצליח",0
176,"הפועל מרום גליל",0
136,"הפועל מרום הגליל",0
136,"הפועל מרחבים",21741.591652857765
136,"הפועל מרמורק רחובות חיים",119857.49244524151
139,"הפועל משגב",108839.62691876089
130,"הפועל מתנ''ס בקה אל גרבייה",0
121,"הפועל מתנס מ.העמק",0
177,"הפועל מתנס מגדל העמק",0
162,"הפועל מתנס פירסט טבריה",0
138,"הפועל נהריה",167257.79400783923
178,"הפועל נהריה",52678.4386536705
136,"הפועל נוה גולן",0
105,"הפועל נווה מונסון",0
138,"הפועל נווה שאנן",56572.48914971033
136,"הפועל נוף הגליל",172817.77980476685
138,"הפועל נוף הגליל",15987.8773683964
136,"הפועל נחלת יהודה ראשון לציון",476642.5862357279
138,"הפועל נחף",441240.81863332767
121,"הפועל ניצני כרמיאל",0
136,"הפועל ניר רמת השרון",214628.53298333945
105,"הפועל נמרוד טבעון",1107.272377754359
176,"הפועל נס ציונה",0
138,"הפועל נס ציונה מוטור",502511.2840559053
138,"הפועל נצרת אורטודוקס",234928.329724658
138,"הפועל נשר",76495.84402417354
109,"הפועל נתניה",0
121,"הפועל נתניה",8690.778084892509
137,"הפועל נתניה",35846.76185690251
121,"הפועל סחלבים אשדוד",0
138,"הפועל סחנין",208767.24300307888
139,"הפועל סכנין",24029.52802102513
109,"הפועל סמוראי דו רמלה",26333.59737689439
99,"הפועל סמוראי-דו רמלה",0
176,"הפועל סנפיר אשקלון",0
121,"הפועל ע.ניקה בש",8228.502654845035
136,"הפועל ע.ס.אבו גוש מבשרת ציון",90645.71289114543
176,"הפועל עומר",6763.256294844475
136,"הפועל עין סהלה",28498.2093665151
177,"הפועל עירוני ""נווה אילן"" אשקלון",0
139,"הפועל עירוני אעבלין",0
121,"הפועל עירוני אשקלון - העמותה לקידום הספורט באשקלון",0
136,"הפועל עירוני בנות כרמיאל",348757.42918020044
136,"הפועל עירוני בני אעבלין",20069.16152571486
136,"הפועל עירוני בקה אל גרבייה",143828.99093428982
139,"הפועל עירוני בת ים",
210,"הפועל עירוני בת-ים חופים",0
176,"הפועל עירוני הוד השרון",28646.898169073094
176,"הפועל עירוני מודיעין",2766.8601062879034
130,"הפועל עירוני נוף הגליל",6892.913902865544
136,"הפועל עירוני עראבה",204872.69057500584
136,"הפועל עירוני ערערה",70242.06534000201
130,"הפועל עירוני צפת",0
139,"הפועל עירוני קרית אתא",181870.54541403332
210,"הפועל עירוני קרית-אתא חופים",0
164,"הפועל עירוני שפרעם",0
116,"הפועל עכו",0
136,"הפועל עכו",197346.75500286277
138,"הפועל עכו",23671.897198991835
136,"הפועל עליה כפר סבא",108707.95826428881
104,"הפועל עמק הירדן",5648.680119189779
135,"הפועל עמק הירדן",262176.17350548203
136,"הפועל עמק הירדן",101739.49940119339
139,"הפועל עמק הירדן",102007.70228533217
162,"הפועל עמק הירדן",47173.571557790216
210,"הפועל עמק הירדן - חופים",0
177,"הפועל עמק הירדן - שחמטבריה",2259.2757811765773
139,"הפועל עמק המעיינות",42876.21666496641
138,"הפועל עמק חפר",210302.0792304449
139,"הפועל עמק חפר",53006.311811084845
176,"הפועל עמק חפר",11873.667107217401
104,"הפועל עמק חפר הדסה נעורים",76107.79160737502
210,"הפועל עמק חפר חופים",0
121,"הפועל עמק יזרעאל",7303.951794750087
139,"הפועל עמק יזרעאל",184461.96510257525
176,"הפועל עמק יזרעאל",7245.538187823709
210,"הפועל עמק יזרעאל - חופים",0
138,"הפועל עמק יזרעאל שמשית",426310.6008446868
121,"הפועל עמק-הירדן",9014.37088592574
136,"הפועל עפולה",211841.14943810127
138,"הפועל עפולה",661051.9953878064
176,"הפועל עפולה",0
104,"הפועל עראבה",0
138,"הפועל עראבה",192813.80106286058
139,"הפועל עראבה",83749.97266151404
138,"הפועל ערבה",69239.80737236285
176,"הפועל ערבה",0
137,"הפועל ערד",100114.88490034916
138,"הפועל ערד",16602.795728719335
176,"הפועל ערד",0
164,"הפועל ערד - אולימפי",0
138,"הפועל פ""ת גברים",17365.294495519778
176,"הפועל פ.מ. יבנה",0
176,"הפועל פליפר חדרה",4721.030791575622
138,"הפועל פסוטה",0
138,"הפועל פרדיס",3719.0262432331315
138,"הפועל פרדסיה",25236.24950765339
136,"הפועל פרדסייה נועם",115732.16479828901
136,"הפועל פתח תקוה",688483.7356738292
137,"הפועל פתח תקוה",73997.9584046059
130,"הפועל פתח תקווה",17193.76030284862
176,"הפועל פתח תקווה",19346.20900011174
136,"הפועל צעירי נצרת",8429.047840800242
136,"הפועל קלנסואה",0
138,"הפועל קלנסווה",0
176,"הפועל קלנסווה",0
176,"הפועל קלנסווה כ. קאסם",0
136,"הפועל קרית אונו",164455.6291690523
121,"הפועל קרית אונו סביון",9615.328944987457
176,"הפועל קרית אתא",6636.425043256972
116,"הפועל קרית גת",0
121,"הפועל קרית גת",11427.448630773553
136,"הפועל קרית חיים ליבוביץ יעקב",40472.8090768583
135,"הפועל קרית טבעון",346377.4487452425
138,"הפועל קרית טבעון",215860.9412077643
176,"הפועל קרית טבעון",7166.36963587737
138,"הפועל קרית מלאכי",7379.02032387526
136,"הפועל קרית שמונה",297135.0859223894
137,"הפועל קרית-אונו",267570.4724318795
121,"הפועל ראשון לציון",0
136,"הפועל ראשון לציון",206266.38234762492
138,"הפועל ראשון לציון",216451.2628336743
137,"הפועל ראשון-לציון",181282.19567633554
136,"הפועל רהט",58601.95165508738
98,"הפועל רוכבי הנגב",0
139,"הפועל רחובות",411328.97965401836
164,"הפועל רחובות",31699.329983599386
210,"הפועל רחובות - חופים",0
136,"הפועל ריינה",83130.92685318334
136,"הפועל רמות מנשה מגידו",61322.437995239845
121,"הפועל רמת אליהו (ראשון לציון)",463015.0707355499
176,"הפועל רמת אליהו ראשון לציון",0
121,"הפועל רמת גן",10724.789977101394
176,"הפועל רמת גן",0
138,"הפועל רמת גן /גבעתיים",12298.367206458768
136,"הפועל רמת גן אסי",239714.98489048303
176,"הפועל רמת הגולן",0
130,"הפועל רמת ישי",8561.911800584321
138,"הפועל רמת ישי",0
136,"הפועל רמת ישראל",90645.71289114545
138,"הפועל רמת נגב",14389.089631556757
137,"הפועל רמת-גן",51209.65979557502
136,"הפועל רעננה",655035.1331309711
104,"הפועל רצים בעבודה",786.2631667736689
178,"הפועל שדות ים",384757.99119651783
176,"הפועל שחייני הנגב",10435.788478551172
136,"הפועל שלומי",0
136,"הפועל שמשון אשקלון",0
99,"הפועל שמשון קריית גת",20190.798273980537
138,"הפועל שער הנגב",3099.1885360276096
139,"הפועל שער הנגב",62665.23974110474
177,"הפועל שער הנגב - חופים",3194.339308569659
210,"הפועל שער הנגב - חופים",0
138,"הפועל שפרעם",172177.14089042274
124,"הפועל ת""א מועדון ימי",0
162,"הפועל ת""א קיאקים",47173.571557790216
121,"הפועל תל אביב",39016.046296006796
130,"הפועל תל אביב",2696.7118020669154
136,"הפועל תל אביב",596500.0786809694
178,"הפועל תל אביב מועדון ימי",142310.94595305106
138,"הפועל תל אביב שלמה",440345.7825502526
104,"הפועל תל-אביב",24761.496235299604
98,"הפועל תמרה",0
138,"הפועל תמרה",152991.68804834707
121,"הפועל תנופה",3975.5686984082754
136,"הפועל תרשיחא",0
138,"הפועל תרשיחא",117941.34150993958
147,"הצפונים קבוצת סופטבול גליל",138669.38106912293
98,"הרוח הישראלית המגבית הישראלית  בע""מ (חל""צ)",0
104,"הרוח השניה ירושלים",407.2015558448896
121,"הרמוני גבעתיים",0
157,"הרצליה",0
157,"הת' מועדוני פטנק ישראל",0
108,"התאגדות ישראלית לברידג",0
150,"התאחדות הברייקדאנס בישראל",0
128,"התאחדות הטיפוס הספורטיבי והאתגרי בישראל",0
167,"התאחדות הקראטה בישראל",0
121,"התעמלות אומנותית בת ים - IS",23206.22658838319
163,"וואקו הנגב לסוגי הקיקבוקסינג והקראטה",0
167,"ווסט קוסט שוטו קאן קראטה דו - קרית ים",9633.18245888143
98,"ויצו - הסתדרות עולמית לנשים ציוניות (ע""ר)",0
108,"ויצו פתח תקוה",0
128,"ויקינג מכבי תל אביב",23757.804556664785
136,"ותיקי בית""ר אלונה ברק",0
136,"ותיקי הכח רמת גן",0
136,"ותיקי הפועל כפר קרע",0
136,"ותיקי הפועל עפולה",0
136,"ותיקי הרצליה",0
136,"ותיקי יקום",0
147,"ותיקי ירושלים",287822.054112595
136,"ותיקי מועדון ספורט צעירי חיפה",55747.670904763494
136,"ותיקי מכבי מעלה אדומים",0
136,"ותיקי נתניה שמוליק פרלמן",0
136,"ותיקי פתח תקווה אבשלום",0
136,"ותיקי שמשון אשדוד",0
162,"זבולון כנרת",0
98,"זינוק במדבר - באר שבע והסביבה (ע''ר)",0
167,"זינוק במדבר באר שבע הסביבה",0
129,"חברה לקידום וטיפוח הטניס בחיפה",51028.50838414284
129,"חברה לקידום וטיפוח הטניס בירושלים",15187.4826778073
109,"חברינו נגד אלימות בישראל",0
128,"חברת מוסדות חינוך ותרבות בתל מונד",0
175,"חוות איפונה",0
175,"חוות אל וליד / שירות אדם חיה וטבע",0
175,"חוות אמיר",0
175,"חוות בן יקיר",0
175,"חוות דאבל קיי",191766.0766922952
175,"חוות האביב",55609.44475356718
175,"חוות היוצרים",83494.0203988231
175,"חוות הסיינדה",18319.825429752556
175,"חוות חניאל",25497.3343284848
175,"חוות פרח בכרמים",0
175,"חוות קבליירו",0
175,"חוות ראם",0
175,"חוות רגש",0
192,"חוס""ן",153703.84615384616
193,"חוס""ן",0
150,"חינוך והתפתחות דרך תרבות, ספורט ואומנות",0
125,"חינוך ספורט וטאקוונדו",27555.69979750311
119,"חינוך על הקרח ",0
108,"חיפה כרמל",0
167,"חלוצי הספורט גלבוע",0
98,"חץ ומטרה",0
198,"חרשים כפר קאסם מאוחדים",
125,"טאיקונדר",7094.755351731235
167,"טאצ' העמותה הבינלאומית להגנה עצמית אקטיבית",0
125,"טאקוונדו הפועל כ""ס",4537.343538897884
128,"טופ נתניה- מועדון טיפוס ספורטיבי",85355.75999788273
121,"טיב הספורט בגבעת שמואל",0
167,"טיטאן - עמותה למען קידום ספורט ואומנויות לחימה בישראל",0
147,"טייגרס סופטבול",149982.73383700012
101,"טים ברט",0
128,"טיפוס ספורטיבי הישגי ירושלים",85355.75999788273
125,"טלקוונדו",14630.045512511831
130,"טנ''ש 2007 נתניה",5639.980111751377
130,"טנ''ש נס ציונה",
129,"טניס - דרך חיים בתל אביב (ע""ר)",69384.9061430433
129,"טניס המושבה עצמה פ""ת",0
129,"טניס לכולם 2019",0
130,"טניס שולחן חיפה",12510.372025940318
121,"טרמפולינה שלומי",0
169,"יאנג אשדוד",0
157,"יהוד",1563.7963523537553
99,"יוניפייט חיפה",1206.429151169965
109,"יוניפייט חיפה",87890.11975403308
116,"יוניפייט חיפה",36928.712733074775
125,"יוניפייט חיפה",3877.3662968763733
149,"יוניפייט חיפה",53244.624878113835
163,"יוניפייט חיפה",43384.0035400253
121,"ילדי אילת",9374.94572136277
111,"ילדי המים",138460.51818276438
211,"ינשופי אגודת ספורט תל אביב",0
177,"ירו-שחמט",16019.648518612044
106,"ירושלים",0
108,"ירושלים",3921.725472275822
176,"ירושלים רבתי",58926.6073299211
193,"ירושלים רבתי",0
131,"ירושלים רבתי  שחייה",0
210,"כ""ח ת""א",35551.06739106209
105,"כדור נוצה פ""ת",30738.02394875648
125,"כדורי טאקוונדו א.ל",57479.3979393794
156,"כדורי פוטבול",0
210,"כדורעף פריבול תל אביב",35551.06739106209
139,"כדורעף שיבאת נצרת",0
140,"כדורת קרייזי בול",7067.58506773959
100,"כוכב דוד",17369.90640852238
167,"כוכב דוד",5621.860932142218
101,"כולנו למען כולנו",53678.59213786463
131,"כחול לבן עמק יזרעאל",0
176,"כיוונים באר שבע",0
100,"ככפות הזהב כפר יאסיף",0
109,"כללי איגוד הג'ודו ",0
100,"כפפות הזהב - כוכבי נצרת",3145.2976746984837
100,"כפפות הזהב - עפולה",11268.028919607319
100,"כפפות הזהב טבריה",0
100,"כפפות הזהב כפר כנא",0
100,"כפפות הזהב נהריה",28111.097967617698
100,"כפפות הזהב עראבה",0
130,"כפר הנוער בן שמן",0
121,"כפר יונה",26257.244426696518
108,"כרמיאל",0
157,"כרמיאל",827.8921865402236
130,"כרמל מרכזי טניס שולחן חיפה",37019.03717738451
109,"ל.ב אמיץ אשדוד",0
169,"לוד ריינג'רס",0
157,"לוד-גני אביב",7980.874645082813
125,"לוחמי הטאקוונדו כפר סבא",2309.9203470752864
150,"לטס דאנס",14033.430236513166
104,"לידר ירושלים",119140.22301852955
104,"לידר נתניה",12785.466737178564
101,"לירון חביב",0
113,"ללא אגודה",0
99,"לפיד",25467.719381197956
130,"מ. טנ""ש ויקטור נתניה",0
210,"מ. ס. רמת אביב חופים",0
139,"מ.ה. דלית אל כרמל",85988.01693798209
210,"מ.ה. דלית אל כרמל - חופים",0
137,"מ.כ באר יעקב",22429.830990461858
139,"מ.כ. בני הרצליה",27563.282141764117
139,"מ.כ. חיפה נווה שאנן",44525.30192131127
210,"מ.כ. חיפה נווה שאנן חופים",35551.06739106209
136,"מ.כ. מועצה איזורית חוף אשקלון",16724.30127142905
139,"מ.כ. נס ציונה",80569.59395284895
210,"מ.כ. נס ציונה - חופים",0
139,"מ.כ. רעננה",141585.74843760885
138,"מ.ל.ה.ש ירושלים",43290.25256673487
167,"מ.ס גלגוליה",12716.012991419038
138,"מ.ס. אבן יהודה",
121,"מ.ס. בית שמש",0
138,"מ.ס. הד""ג פ""ת אורון",77528.90686951607
104,"מ.ס. הפועל מנשה",0
139,"מ.ס. מעלה אדומים",66670.16107794226
139,"מ.ס. עיילבון",192471.8077762503
176,"מ.ס. רמלה",18759.715441815384
139,"מ.ס. רמת אביב",324516.42008786387
138,"מ.ס. רמת אפעל",0
108,"מ.ספורט רשלצ",0
130,"מ.ק.מתנ''ס קריית גת",1578.9099430123654
108,"מבואות חרמון",0
128,"מגדל שגיא",12613.38362818438
106,"מודיעין",29361.159131433164
156,"מודיעין",119893.2803489527
177,"מועדון ""פורת"" ע""ש מרדכי ורחל פורת",0
175,"מועדון LD Training - מכבי תל אביב",191766.0766922952
100,"מועדון אגרוף אלופים ירושלים",12790.352994161385
100,"מועדון אגרוף טריפל וי",12581.190698793935
100,"מועדון איגרוף ירושלים",4557.536330638103
131,"מועדון איילות ת""א-דן",93320.76658548381
176,"מועדון אילות תל אביב",0
164,"מועדון אלון אולימפי",0
177,"מועדון אלרואד לשחמט",0
104,"מועדון ארוחת הבוקר - ירושלים (ע""ר)",3277.475937288136
150,"מועדון אתלטיקה קלה מכבי ראשון לציון",33957.810195163314
172,"מועדון אתלטיקה קלה מכבי ראשון לציון",0
105,"מועדון בדמינטון באר שבע",3670.516169351466
105,"מועדון בדמינטון חצור",30738.02394875648
105,"מועדון בדמינטון יהוד",12382.639235480894
136,"מועדון בנות איכסל",122644.8759904797
108,"מועדון ברידג' נהריה",0
113,"מועדון גלגיליות קרית ביאליק",0
130,"מועדון האלופים בספורט ובערכים - דלית אלכרמל",0
108,"מועדון הברידג' כפר סבא",7625.577307202989
108,"מועדון הברידג' רחובות",0
164,"מועדון החוגלה",0
124,"מועדון החתירה חיפה",17571.337088148815
129,"מועדון הטניס אביחיל",21852.854474881504
129,"מועדון הטניס מכבי נתניה",14349.203831054376
139,"מועדון הכדורעף הפועל כפר מנדא",0
141,"מועדון הכדורת העירוני רעננה",6785.644606812857
129,"מועדון הכרמל טניס חיפה",6279.555883586639
148,"מועדון הסייף הפועל כפר סבא",125482.90320926701
131,"מועדון הספורט דניה",0
198,"מועדון הספורט החרשים יהוד-מונוסון",
131,"מועדון הספורט מיתר",0
100,"מועדון הספורט סטאר בת ים",9960.109303211864
198,"מועדון הספורט של חרשים וכבדי השמיעה בתל אביב",
129,"מועדון השגי מכבי בני הנגב באר שבע",0
177,"מועדון השח-מט ראשון לציון",88885.13476730695
177,"מועדון השחמט - עירוני מודיעין",375.0090412293094
177,"מועדון השחמט גבעת שמואל",0
177,"מועדון השחמט גבעתיים",0
177,"מועדון השחמט הוד השרון",0
177,"מועדון השחמט הפועל פתח תקוה",38623.47217093868
177,"מועדון השחמט טבעון",0
177,"מועדון השחמט כפר סבא",83842.80008507287
177,"מועדון השחמט לעוורים ירושלים מרשל",0
177,"מועדון השחמט נהריה",8140.1552703562065
177,"מועדון השחמט צפריר הובר רחובות",0
177,"מועדון השחמט רעננה",0
177,"מועדון השחמט של מועדון הזהב ע""ש פרדי ריינר",0
124,"מועדון השייטים תל אביב",17571.337088148815
127,"מועדון התעופה - הפועל מופת בת ים",15154.529211327534
127,"מועדון התעופה נהריה",0
127,"מועדון התעופה ע.ל.ה רעננה",15154.529211327534
127,"מועדון התעופה ראשל""צ",0
127,"מועדון התעופה- מרכז לחינוך וספורט רמת השרון",15154.529211327534
